media_id,event_name,event_label,sample_role,evidence_description,reviewer,review_status,event_definition_version
IMG_007382,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=343; intended_group=hn05-adjacent-vehicle-occludes-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007383,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=344; intended_group=hn05-adjacent-vehicle-occludes-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007384,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=345; intended_group=hn05-adjacent-vehicle-occludes-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007385,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=346; intended_group=hn05-adjacent-vehicle-occludes-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007386,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=347; intended_group=hn05-adjacent-vehicle-occludes-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007387,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=348; intended_group=hn05-adjacent-vehicle-occludes-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007388,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=349; intended_group=hn05-adjacent-vehicle-occludes-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007389,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=350; intended_group=hn05-adjacent-vehicle-occludes-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007390,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=351; intended_group=hn06-shadows-cracks-curbs-mimic-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007391,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=352; intended_group=hn06-shadows-cracks-curbs-mimic-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007392,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=353; intended_group=hn06-shadows-cracks-curbs-mimic-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007393,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=354; intended_group=hn06-shadows-cracks-curbs-mimic-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007394,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=355; intended_group=hn06-shadows-cracks-curbs-mimic-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007395,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=356; intended_group=hn06-shadows-cracks-curbs-mimic-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007396,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=357; intended_group=hn06-shadows-cracks-curbs-mimic-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007397,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=358; intended_group=hn06-shadows-cracks-curbs-mimic-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007398,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=359; intended_group=hn06-shadows-cracks-curbs-mimic-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007399,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=360; intended_group=hn06-shadows-cracks-curbs-mimic-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007677,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=361; intended_group=u01-insufficient-parking-visual-evidence; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007678,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=362; intended_group=u01-insufficient-parking-visual-evidence; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007679,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=363; intended_group=u01-insufficient-parking-visual-evidence; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007680,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=364; intended_group=u01-insufficient-parking-visual-evidence; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007681,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=365; intended_group=u01-insufficient-parking-visual-evidence; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007682,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=366; intended_group=u01-insufficient-parking-visual-evidence; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007683,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=367; intended_group=u01-insufficient-parking-visual-evidence; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007684,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=368; intended_group=u01-insufficient-parking-visual-evidence; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007685,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=369; intended_group=u01-insufficient-parking-visual-evidence; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007686,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=370; intended_group=u01-insufficient-parking-visual-evidence; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007687,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=371; intended_group=u01-insufficient-parking-visual-evidence; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007688,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=372; intended_group=u01-insufficient-parking-visual-evidence; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007689,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=373; intended_group=u01-insufficient-parking-visual-evidence; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007690,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=374; intended_group=u01-insufficient-parking-visual-evidence; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007691,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=375; intended_group=u01-insufficient-parking-visual-evidence; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007692,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=376; intended_group=u02-markings-severely-missing-or-occluded; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007693,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=377; intended_group=u02-markings-severely-missing-or-occluded; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007694,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=378; intended_group=u02-markings-severely-missing-or-occluded; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007695,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=379; intended_group=u02-markings-severely-missing-or-occluded; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007696,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=380; intended_group=u02-markings-severely-missing-or-occluded; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007697,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=381; intended_group=u02-markings-severely-missing-or-occluded; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007698,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=382; intended_group=u02-markings-severely-missing-or-occluded; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007699,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=383; intended_group=u02-markings-severely-missing-or-occluded; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007700,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=384; intended_group=u02-markings-severely-missing-or-occluded; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007701,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=385; intended_group=u02-markings-severely-missing-or-occluded; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007702,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=386; intended_group=u03-vehicle-cut-by-frame-edge; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007703,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=387; intended_group=u03-vehicle-cut-by-frame-edge; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007704,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=388; intended_group=u03-vehicle-cut-by-frame-edge; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007705,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=389; intended_group=u03-vehicle-cut-by-frame-edge; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007706,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=390; intended_group=u03-vehicle-cut-by-frame-edge; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007707,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=391; intended_group=u04-night-or-blur-boundary-unreadable; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007708,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=392; intended_group=u04-night-or-blur-boundary-unreadable; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007709,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=393; intended_group=u04-night-or-blur-boundary-unreadable; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007710,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=394; intended_group=u04-night-or-blur-boundary-unreadable; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007711,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=395; intended_group=u04-night-or-blur-boundary-unreadable; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007712,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=396; intended_group=u05-gate-queue-or-parking-ambiguous; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007713,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=397; intended_group=u05-gate-queue-or-parking-ambiguous; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007714,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=398; intended_group=u05-gate-queue-or-parking-ambiguous; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007715,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=399; intended_group=u05-gate-queue-or-parking-ambiguous; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007716,parking_order_violation,uncertain,uncertain,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=400; intended_group=u05-gate-queue-or-parking-ambiguous; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
