media_id,source_id,relative_path,gt_label,sample_role,generation_group,subtype,manifest_split,p0_prediction,p0_reason,p0_status,http_status,schema_status,prediction_unique,relative_path_match,gt_match,sample_role_match,generation_group_match,subtype_match,source_id_match,split_match,status_ok,schema_ok,dev_path_contained,image_exists,image_sha256_match,binding_ok
IMG_007335,296,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007335.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The scene depicts a normal gate queue with vehicles lined up behind a barrier, which is a temporary queue rather than disorderly parking.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007336,297,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007336.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The scene shows a line of vehicles (a black pickup truck and others) queuing at a security gate, which is a normal temporary queue rather than disorderly parking. No vehicle is visibly parked outside a legal bay or intruding into a travel aisle.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007337,298,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007337.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The scene shows a line of vehicles at a parking gate, which is a normal queue rather than disorderly parking. The vehicles are not visibly parked outside marked bays or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007338,299,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007338.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The red car is positioned in a queue at a gate entrance, behind other vehicles, which constitutes a normal temporary queue rather than disorderly parking or bay intrusion.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007339,300,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007339.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,All visible vehicles are parked within marked bays or in a queue area; no vehicle is shown crossing bay boundaries or intruding into travel aisles.,ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007340,301,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007340.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The visible vehicles are arranged in a single-file line at a gate entrance, consistent with normal queuing behavior rather than disorderly parking. No vehicle is shown crossing bay boundaries or intruding into a travel aisle; the scene depicts an orderly gate queue.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007341,302,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007341.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The scene shows a line of vehicles at a gated entrance, which is a normal queue for temporary entry/exit, not disorderly parking.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007342,303,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007342.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The scene depicts a queue of vehicles at a gate entrance, which is a normal temporary queue rather than disorderly parking. The vehicles are aligned in a line and do not show clear evidence of crossing bay boundaries or intruding into travel aisles beyond what is typical for gate queuing.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007343,304,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007343.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The scene shows a queue of vehicles at a covered entrance/gate area, which is a normal temporary queue rather than disorderly parking. The vehicles are aligned in a line and do not show clear evidence of crossing bay boundaries or intruding into travel aisles. The visible markings and context suggest a structured entry/exit point, not a parking violation.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007344,305,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007344.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The white sedan is positioned in a lane with clear lane markings and appears to be in a queue or travel lane, not parked in a bay. The second vehicle behind it is also in the same lane. There is no visible evidence of vehicles parked outside marked bays or crossing bay boundaries. The scene resembles a normal gate queue or temporary queue rather than disorderly parking.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007345,306,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007345.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The white sedan is positioned in a queue behind a barrier gate, which is consistent with normal temporary queuing behavior rather than disorderly parking. The second vehicle is also in line behind the first. There is no visible evidence of either vehicle crossing bay boundaries, occupying non-parking areas, or parking outside designated bays. The scene appears to be a standard gate entry/exit queue.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007346,307,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007346.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The white car is positioned within a marked parking bay, and the black car behind it appears to be in a queue or adjacent bay; no clear boundary crossing or intrusion into a travel aisle is visible.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007347,308,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007347.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The visible vehicles are in a single-file line at a security gate entrance, which is a standard queueing scenario for temporary passage, not parking. There is no evidence of vehicles parked outside marked bays or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007348,309,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007348.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The visible vehicles are positioned in a line at a toll booth/gate entrance, which is a standard queueing scenario for temporary passage, not disorderly parking.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007349,310,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007349.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The visible vehicles are in a line at a gate entrance, consistent with normal queuing behavior rather than disorderly parking.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007370,331,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007370.png,0,hard_negative,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hn04-large-vehicle-compliant,train,0,"The silver vehicle is clearly positioned within the yellow-lined parking bay, with no visible boundary crossing or intrusion into travel lanes.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007371,332,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007371.png,0,hard_negative,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hn04-large-vehicle-compliant,train,0,"The silver SUV is parked within a clearly marked parking bay, bounded by yellow lines on both sides, with no visible intrusion into travel lanes or crossing of bay boundaries.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007372,333,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007372.png,0,hard_negative,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hn04-large-vehicle-compliant,train,1,"The silver SUV is parked diagonally across the yellow lane marking, intruding into the travel lane rather than staying within a marked parking bay.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007373,334,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007373.png,0,hard_negative,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hn04-large-vehicle-compliant,train,0,All visible vehicles are positioned within clearly marked parking bays and show no evidence of crossing bay boundaries or intruding into travel aisles.,ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007374,335,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007374.png,0,hard_negative,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hn04-large-vehicle-compliant,train,0,"The blue SUV is clearly positioned within the white-painted parking bay lines, with no visible intrusion into travel aisles or crossing of bay boundaries.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007375,336,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007375.png,0,hard_negative,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hn04-large-vehicle-compliant,train,0,"The blue pickup truck is fully contained within a single marked parking bay, and the white vehicle beside it is also within its own marked bay; no vehicles are crossing boundaries or intruding into aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007376,337,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007376.png,0,hard_negative,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hn04-large-vehicle-compliant,train,0,"The primary black vehicle is clearly positioned within the yellow-lined parking bay boundaries. The background vehicles are also parked in a line within their respective bays, showing no evidence of crossing boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007377,338,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007377.png,0,hard_negative,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hn04-large-vehicle-compliant,train,0,"The black minivan is parked within a clearly marked yellow-lined parking bay, with no visible intrusion into travel aisles or crossing of bay boundaries.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007378,339,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007378.png,0,hard_negative,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hn04-large-vehicle-compliant,train,0,"The gray vehicle is clearly parked within its marked bay, and the black vehicle to the right is also within its own bay; no boundary crossing or non-parking intrusion is visible.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007379,340,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007379.png,0,hard_negative,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hn04-large-vehicle-compliant,train,0,"The gray minivan is clearly parked within the boundaries of a marked parking bay, with white lines visible on both sides and the vehicle positioned squarely inside the designated space.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007390,351,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007390.png,0,hard_negative,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hn06-shadows-cracks-curbs-mimic-lines,train,0,"The white car is clearly positioned within a marked parking bay, and other visible vehicles are also within their respective bays or in a queue area.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007391,352,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007391.png,0,hard_negative,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hn06-shadows-cracks-curbs-mimic-lines,train,0,"The white sedan is clearly parked within the boundaries of a marked parking bay, with no visible intrusion into travel aisles or crossing of bay lines.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007392,353,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007392.png,0,hard_negative,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hn06-shadows-cracks-curbs-mimic-lines,train,0,"The white sedan is clearly parked within the boundaries of a marked parking bay, with yellow lines visible on both sides defining the parking space. No vehicle is seen crossing bay boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007393,354,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007393.png,0,hard_negative,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hn06-shadows-cracks-curbs-mimic-lines,train,0,"The silver sedan is positioned squarely within the white-painted parking bay lines, with no visible intrusion into travel aisles or crossing of bay boundaries.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007394,355,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007394.png,0,hard_negative,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hn06-shadows-cracks-curbs-mimic-lines,train,0,"The silver sedan is parked within clearly marked white bay lines, and the black SUV is also within its designated bay; no vehicles are crossing boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007395,356,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007395.png,0,hard_negative,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hn06-shadows-cracks-curbs-mimic-lines,train,0,"The silver sedan is clearly parked within the boundaries of a marked parking bay, with no visible intrusion into travel aisles or crossing of bay lines.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007396,357,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007396.png,0,hard_negative,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hn06-shadows-cracks-curbs-mimic-lines,train,0,"The blue SUV is parked squarely within its marked bay, and the white sedan is also within its bay; no vehicles are crossing boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007397,358,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007397.png,0,hard_negative,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hn06-shadows-cracks-curbs-mimic-lines,train,0,"The blue SUV is clearly parked within the boundaries of a marked parking bay, and the white vehicle behind it is also within its own marked bay. No vehicles are crossing bay boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007398,359,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007398.png,0,hard_negative,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hn06-shadows-cracks-curbs-mimic-lines,train,0,"The central black SUV is parked squarely within its marked bay lines, and other visible vehicles are also positioned within their respective parking spaces without crossing boundaries or entering travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007399,360,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007399.png,0,hard_negative,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hn06-shadows-cracks-curbs-mimic-lines,train,0,"All visible vehicles are positioned within clearly marked parking bays, with no evidence of crossing bay boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007677,361,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007677.png,uncertain,uncertain,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,train,0,"The single vehicle is positioned within a covered structure that appears to be a parking bay or garage area, with no visible travel aisle intrusion or boundary crossing evident from the image.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007678,362,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007678.png,uncertain,uncertain,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,train,0,"The gray minivan is parked within a clearly defined parking bay under the overhang, and the white car in the background is also within its designated bay; no vehicles are crossing boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007679,363,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007679.png,uncertain,uncertain,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,train,0,"The vehicle is parked within the visible bay structure under the overpass, with no evidence of crossing bay boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007680,364,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007680.png,uncertain,uncertain,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,train,0,"The white van is positioned within a clearly defined parking bay, with no visible intrusion into travel aisles or crossing of bay boundaries. Background vehicles also appear parked within their respective bays. No evidence of disorderly parking or boundary crossing is present.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007681,365,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007681.png,uncertain,uncertain,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,train,0,"The white van is positioned within a clearly defined parking bay, with no visible intrusion into travel aisles or crossing of bay boundaries.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007682,366,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007682.png,uncertain,uncertain,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,train,0,"The white van is parked within a clearly defined concrete bay in an indoor parking structure, with no visible boundary crossing or intrusion into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007683,367,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007683.png,uncertain,uncertain,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,train,0,"The main vehicle is positioned in the center of the paved area, but there are no visible lane markings, bay lines, or travel aisles to define a violation. The background vehicles are parked in a line along the curb, which appears to be a standard parking arrangement rather than a disorderly intrusion into a travel lane. Without visible boundary lines or clear evidence of crossing a bay, the scene does not meet the criteria for a parking order violation.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007684,368,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007684.png,uncertain,uncertain,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,train,0,"The vehicle is parked within a clearly marked parking bay, aligned with the curb and not crossing any visible boundaries or intruding into a travel lane.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007685,369,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007685.png,uncertain,uncertain,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,train,0,"The single visible vehicle is parked within a clearly defined parking bay along the curb, with no evidence of crossing boundaries or intruding into travel lanes.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007686,370,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007686.png,uncertain,uncertain,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,train,0,The red car is positioned in a driving lane but there are no visible parking bay markings or boundaries to indicate a violation; the scene shows no clear evidence of crossing bay boundaries or intruding into a non-parking area.,ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007687,371,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007687.png,uncertain,uncertain,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,train,0,"The red vehicle is positioned within a clearly defined parking bay, aligned with the curb and not obstructing any travel lanes or crossing bay boundaries. No other vehicles are visible in the immediate vicinity that would suggest a violation.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007688,372,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007688.png,uncertain,uncertain,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,train,0,"The red car is parked within a clearly marked parking bay, and no other vehicles are visible intruding into travel aisles or crossing bay boundaries.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007689,373,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007689.png,uncertain,uncertain,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,train,0,"The white vehicle is positioned in the center of a paved area with no visible parking bay markings, but there is no evidence of it crossing a boundary or intruding into a travel aisle; the scene appears to be a normal queue or open lot rather than a violation.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007690,374,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007690.png,uncertain,uncertain,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,train,0,"The white vehicle is positioned within a clearly marked parking bay, aligned with the pavement markings and not crossing any boundaries or intruding into a travel aisle.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007691,375,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007691.png,uncertain,uncertain,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,train,0,"The white vehicle is positioned on a paved surface with no visible parking bay markings, but there is no clear evidence of crossing a boundary, spanning multiple bays, or intruding into a travel aisle. The scene appears to be an open lot or driveway area without defined parking geometry, so no violation can be established from the image alone.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007707,391,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007707.png,uncertain,uncertain,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,u04-night-or-blur-boundary-unreadable,train,0,"The primary vehicle is positioned within a marked parking bay, and the secondary vehicle is also within its own bay; no boundary crossing or non-parking intrusion is visible.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007708,392,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007708.png,uncertain,uncertain,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,u04-night-or-blur-boundary-unreadable,train,0,"The gray pickup truck is clearly positioned within a single marked parking bay, aligned with the white boundary lines, and not crossing any bay boundaries or intruding into a travel aisle. The adjacent silver SUV is also parked within its own marked bay. No evidence of parking order violation is visible.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007709,393,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007709.png,uncertain,uncertain,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,u04-night-or-blur-boundary-unreadable,train,0,"The black pickup truck is positioned within the white-painted parking bay lines, with no visible intrusion into travel aisles or crossing of bay boundaries.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007710,394,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007710.png,uncertain,uncertain,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,u04-night-or-blur-boundary-unreadable,train,0,"The red car is positioned within a clearly marked parking bay, aligned with the lane boundaries and not crossing any visible travel aisles or bay limits. The scene shows no evidence of disorderly parking or boundary intrusion.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007711,395,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007711.png,uncertain,uncertain,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,u04-night-or-blur-boundary-unreadable,train,0,"The red car is clearly parked within a marked bay, and other visible vehicles are also positioned within their respective bays without crossing boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007712,396,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007712.png,uncertain,uncertain,POV_PARKING_B1_U05_GATE_QUEUE_OR_PARKING_AMBIGUOUS,u05-gate-queue-or-parking-ambiguous,train,0,"The white vehicle is positioned within a clearly marked parking bay, aligned with the lane boundaries and not crossing any visible travel aisles or bay lines.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007713,397,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007713.png,uncertain,uncertain,POV_PARKING_B1_U05_GATE_QUEUE_OR_PARKING_AMBIGUOUS,u05-gate-queue-or-parking-ambiguous,train,0,"The white vehicle is positioned within a clearly marked parking bay, aligned with the ground markings, and shows no evidence of crossing boundaries or intruding into travel lanes.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
